StepID,DOY,Time1,Time2,Hours,StepLength,SL_Hour,Pack,,
1905,3,2/1/2022 23:01,3/1/2022 3:00,3.983333333,13.48349062,3.370872654,Bearpaw,,
1906,4,3/1/2022 3:00,3/1/2022 7:00,4,7.154875811,1.788718953,Bearpaw,,
1907,4,3/1/2022 7:00,3/1/2022 11:00,4,5.759660377,1.439915094,Bearpaw,,
1908,4,3/1/2022 11:00,3/1/2022 15:01,4.016666667,7.452752091,1.863188023,Bearpaw,,
1909,4,3/1/2022 15:01,3/1/2022 19:00,3.983333333,1.927166991,0.481791748,Bearpaw,,
1910,4,3/1/2022 19:00,3/1/2022 23:01,4.016666667,41.88643651,10.47160913,Bearpaw,,
1911,4,3/1/2022 23:01,4/1/2022 3:00,3.983333333,39.25963169,9.814907923,Bearpaw,,
1912,5,4/1/2022 3:00,4/1/2022 7:01,4.016666667,567.541405,141.8853512,Bearpaw,,
1913,5,4/1/2022 7:01,4/1/2022 11:01,4,566.2006623,141.5501656,Bearpaw,,
1914,5,4/1/2022 11:01,4/1/2022 15:00,3.983333333,52.26098134,13.06524534,Bearpaw,,
1915,5,4/1/2022 15:00,4/1/2022 19:00,4,23.27658872,5.819147181,Bearpaw,,
1916,5,4/1/2022 19:00,4/1/2022 23:00,4,61.49010841,15.3725271,Bearpaw,,
1917,5,4/1/2022 23:00,5/1/2022 3:00,4,33.17748671,8.294371677,Bearpaw,,
1918,6,5/1/2022 3:00,5/1/2022 7:00,4,60.59424906,15.14856226,Bearpaw,,
1919,6,5/1/2022 7:00,5/1/2022 11:01,4.016666667,4.365253525,1.091313381,Bearpaw,,
1920,6,5/1/2022 11:01,5/1/2022 15:00,3.983333333,67.48531207,16.87132802,Bearpaw,,
1921,6,5/1/2022 15:00,5/1/2022 19:00,4,36.90789043,9.226972608,Bearpaw,,
1922,6,5/1/2022 19:00,5/1/2022 23:01,4.016666667,74.47918658,18.61979665,Bearpaw,,
1923,6,5/1/2022 23:01,6/1/2022 3:01,4,5.39764521,1.349411302,Bearpaw,,
1924,7,6/1/2022 3:01,6/1/2022 7:00,3.983333333,115.6230462,28.90576155,Bearpaw,,
1925,7,6/1/2022 7:00,6/1/2022 11:00,4,111.7624421,27.94061054,Bearpaw,,
1926,7,6/1/2022 11:00,6/1/2022 15:00,4,40.12457431,10.03114358,Bearpaw,,
1927,7,6/1/2022 15:00,6/1/2022 19:00,4,56.33118667,14.08279667,Bearpaw,,
1928,7,6/1/2022 19:00,6/1/2022 23:00,4,7.151333264,1.787833316,Bearpaw,,
1929,349,14/12/2021 23:02,15/12/2021 3:01,3.983333333,2762.400483,690.6001208,New,,
1930,350,15/12/2021 3:01,15/12/2021 7:00,3.983333333,4.75451111,1.188627777,New,,
1931,350,15/12/2021 7:00,15/12/2021 11:00,4,7.088892798,1.7722232,New,,
1932,350,15/12/2021 11:00,15/12/2021 15:01,4.016666667,3382.907717,845.7269292,New,,
1933,350,15/12/2021 15:01,15/12/2021 19:00,3.983333333,256.4652104,64.11630261,New,,
1934,350,15/12/2021 19:00,15/12/2021 23:00,4,32.19303674,8.048259185,New,,
1935,350,15/12/2021 23:00,16/12/2021 3:00,4,7.431212095,1.857803024,New,,
1936,351,16/12/2021 3:00,16/12/2021 7:01,4.016666667,57.67088803,14.41772201,New,,
1937,351,16/12/2021 7:01,16/12/2021 11:01,4,53.67263227,13.41815807,New,,
1938,351,16/12/2021 11:01,16/12/2021 15:00,3.983333333,43.15496593,10.78874148,New,,
1939,351,16/12/2021 15:00,16/12/2021 19:00,4,249.8860704,62.4715176,New,,
1940,351,16/12/2021 19:00,16/12/2021 23:00,4,316.6286033,79.15715082,New,,
1941,351,16/12/2021 23:00,17/12/2021 3:00,4,7.778651606,1.944662902,New,,
1942,352,17/12/2021 3:00,17/12/2021 7:00,4,30.19089629,7.547724073,New,,
1943,352,17/12/2021 7:00,17/12/2021 11:00,4,146.7895982,36.69739955,New,,
1944,352,17/12/2021 11:00,17/12/2021 15:00,4,346.2477963,86.56194909,New,,
1945,352,17/12/2021 15:00,17/12/2021 19:01,4.016666667,433.0106136,108.2526534,New,,
1946,352,17/12/2021 19:01,17/12/2021 23:00,3.983333333,42.71958793,10.67989698,New,,
1947,352,17/12/2021 23:00,18/12/2021 3:00,4,41.72775065,10.43193766,New,,
1948,353,18/12/2021 3:00,18/12/2021 7:00,4,51.50944823,12.87736206,New,,
1949,353,18/12/2021 7:00,18/12/2021 11:01,4.016666667,90.47559847,22.61889962,New,,
1950,353,18/12/2021 11:01,18/12/2021 15:01,4,224.5396517,56.13491293,New,,
1951,353,18/12/2021 15:01,18/12/2021 19:00,3.983333333,344.2782607,86.06956517,New,,
1952,353,18/12/2021 19:00,18/12/2021 23:01,4.016666667,5.457745543,1.364436386,New,,
1953,353,18/12/2021 23:01,19/12/2021 3:00,3.983333333,56.5929902,14.14824755,New,,
1954,354,19/12/2021 3:00,19/12/2021 7:01,4.016666667,84.90609385,21.22652346,New,,
1955,354,19/12/2021 7:01,19/12/2021 11:01,4,357.7966007,89.44915017,New,,
1956,354,19/12/2021 11:01,19/12/2021 15:00,3.983333333,47.31731356,11.82932839,New,,
1957,354,19/12/2021 15:00,19/12/2021 19:00,4,441.2491697,110.3122924,New,,
1958,354,19/12/2021 19:00,19/12/2021 23:00,4,41.07696179,10.26924045,New,,
1959,354,19/12/2021 23:00,20/12/2021 3:00,4,135.5828058,33.89570144,New,,
1960,355,20/12/2021 3:00,20/12/2021 7:00,4,12.05186392,3.01296598,New,,
1961,355,20/12/2021 7:00,20/12/2021 11:01,4.016666667,16.43747655,4.109369137,New,,
1962,355,20/12/2021 11:01,20/12/2021 15:00,3.983333333,0,0,New,,
1963,355,20/12/2021 15:00,20/12/2021 19:00,4,560.100565,140.0251413,New,,
1964,355,20/12/2021 19:00,20/12/2021 23:00,4,20.48275147,5.120687867,New,,
1965,355,20/12/2021 23:00,21/12/2021 3:01,4.016666667,27.5537676,6.8884419,New,,
1966,356,21/12/2021 3:01,21/12/2021 7:00,3.983333333,95.48996511,23.87249128,New,,
1967,356,21/12/2021 7:00,21/12/2021 11:01,4.016666667,77.53973675,19.38493419,New,,
1968,356,21/12/2021 11:01,21/12/2021 15:00,3.983333333,135.7157391,33.92893478,New,,
1969,356,21/12/2021 15:00,21/12/2021 19:01,4.016666667,1813.370632,453.3426579,New,,
1970,356,21/12/2021 19:01,21/12/2021 23:00,3.983333333,1815.991594,453.9978986,New,,
1971,356,21/12/2021 23:00,22/12/2021 3:00,4,9.112637241,2.27815931,New,,
1972,357,22/12/2021 3:00,22/12/2021 7:00,4,3.140434813,0.785108703,New,,
1973,357,22/12/2021 7:00,22/12/2021 11:00,4,71.50694969,17.87673742,New,,
1974,357,22/12/2021 11:00,22/12/2021 15:00,4,386.4901793,96.62254482,New,,
1975,357,22/12/2021 15:00,22/12/2021 19:00,4,1713.749566,428.4373916,New,,
1976,357,22/12/2021 19:00,22/12/2021 23:00,4,271.0044305,67.75110762,New,,
1977,357,22/12/2021 23:00,23/12/2021 3:00,4,34.98613684,8.74653421,New,,
1978,358,23/12/2021 3:00,23/12/2021 7:00,4,2.076217111,0.519054278,New,,
1979,358,23/12/2021 7:00,23/12/2021 11:02,4.033333333,119.5241537,29.88103842,New,,
1980,358,23/12/2021 11:02,23/12/2021 15:00,3.966666667,74.22719145,18.55679786,New,,
1981,358,23/12/2021 15:00,23/12/2021 19:01,4.016666667,62.52819787,15.63204947,New,,
1982,358,23/12/2021 19:01,23/12/2021 23:01,4,14.15081515,3.537703788,New,,
1983,358,23/12/2021 23:01,24/12/2021 3:00,3.983333333,22.44153236,5.610383089,New,,
1984,359,24/12/2021 3:00,24/12/2021 7:00,4,17.18678299,4.296695747,New,,
1985,359,24/12/2021 7:00,24/12/2021 11:00,4,6.693925092,1.673481273,New,,
1986,359,24/12/2021 11:00,24/12/2021 15:00,4,25.03913154,6.259782884,New,,
1987,359,24/12/2021 15:00,24/12/2021 19:00,4,15.06591657,3.766479142,New,,
1988,359,24/12/2021 19:00,24/12/2021 23:00,4,21.57163132,5.392907829,New,,
1989,359,24/12/2021 23:00,25/12/2021 3:01,4.016666667,38.06759486,9.516898715,New,,
1990,360,25/12/2021 3:01,25/12/2021 7:00,3.983333333,38.76012857,9.690032143,New,,
1991,360,25/12/2021 7:00,25/12/2021 11:00,4,656.0624526,164.0156131,New,,
1992,360,25/12/2021 11:00,25/12/2021 15:00,4,122.671152,30.66778801,New,,
1993,360,25/12/2021 15:00,25/12/2021 19:00,4,217.6615779,54.41539447,New,,
1994,360,25/12/2021 19:00,25/12/2021 23:00,4,30.40368133,7.600920333,New,,
1995,360,25/12/2021 23:00,26/12/2021 3:00,4,85.5199339,21.37998347,New,,
1996,361,26/12/2021 3:00,26/12/2021 7:00,4,99.86466101,24.96616525,New,,
1997,361,26/12/2021 7:00,26/12/2021 11:00,4,4.39005218,1.097513045,New,,
1998,361,26/12/2021 11:00,26/12/2021 15:01,4.016666667,279.4086069,69.85215173,New,,
1999,361,26/12/2021 15:01,26/12/2021 19:00,3.983333333,280.7944194,70.19860485,New,,
2000,361,26/12/2021 19:00,26/12/2021 23:03,4.05,259.5137232,64.8784308,New,,
2001,361,26/12/2021 23:03,27/12/2021 3:00,3.95,46.71716205,11.67929051,New,,
2002,362,27/12/2021 3:00,27/12/2021 7:01,4.016666667,96.17258222,24.04314555,New,,
2003,362,27/12/2021 7:01,27/12/2021 11:00,3.983333333,319.8587439,79.96468598,New,,
2004,362,27/12/2021 11:00,27/12/2021 15:01,4.016666667,373.6481471,93.41203677,New,,
2005,362,27/12/2021 15:01,27/12/2021 19:00,3.983333333,338.2514468,84.56286169,New,,
2006,362,27/12/2021 19:00,27/12/2021 23:00,4,283.5271353,70.88178382,New,,
2007,362,27/12/2021 23:00,28/12/2021 3:01,4.016666667,45.77747152,11.44436788,New,,
2008,363,28/12/2021 3:01,28/12/2021 7:00,3.983333333,50.3217201,12.58043003,New,,
2009,363,28/12/2021 7:00,28/12/2021 11:00,4,244.6703432,61.16758581,New,,
2010,363,28/12/2021 11:00,28/12/2021 15:00,4,289.8830074,72.47075184,New,,
2011,363,28/12/2021 15:00,28/12/2021 19:00,4,688.9363745,172.2340936,New,,
2012,363,28/12/2021 19:00,28/12/2021 23:00,4,26.64992002,6.662480005,New,,
2013,363,28/12/2021 23:00,29/12/2021 3:01,4.016666667,666.1937384,166.5484346,New,,
2014,364,29/12/2021 3:01,29/12/2021 7:00,3.983333333,359.1019275,89.77548187,New,,
2015,364,29/12/2021 7:00,29/12/2021 11:01,4.016666667,106.4518515,26.61296287,New,,
2016,364,29/12/2021 11:01,29/12/2021 15:01,4,241.9694862,60.49237155,New,,
2017,364,29/12/2021 15:01,29/12/2021 19:00,3.983333333,302.72411,75.6810275,New,,
2018,364,29/12/2021 19:00,29/12/2021 23:00,4,128.6507136,32.16267841,New,,
2019,364,29/12/2021 23:00,30/12/2021 3:00,4,2.804872725,0.701218181,New,,
2020,365,30/12/2021 3:00,30/12/2021 7:00,4,416.4908425,104.1227106,New,,
2021,365,30/12/2021 7:00,30/12/2021 11:00,4,411.5343298,102.8835825,New,,
2022,365,30/12/2021 11:00,30/12/2021 15:00,4,834.1787194,208.5446798,New,,
2023,365,30/12/2021 15:00,30/12/2021 19:00,4,1409.722941,352.4307352,New,,
2024,365,30/12/2021 19:00,30/12/2021 23:00,4,65.90593418,16.47648355,New,,
2025,365,30/12/2021 23:00,31/12/2021 3:00,4,1.22631398,0.306578495,New,,
2026,1,31/12/2021 3:00,31/12/2021 7:00,4,0.53106153,0.132765382,New,,
2027,1,31/12/2021 7:00,31/12/2021 11:00,4,538.6274182,134.6568546,New,,
2028,1,31/12/2021 11:00,31/12/2021 15:00,4,2917.89655,729.4741375,New,,
2029,1,31/12/2021 15:00,31/12/2021 19:00,4,1665.228204,416.3070509,New,,
2030,1,31/12/2021 19:00,31/12/2021 23:00,4,9.853753963,2.463438491,New,,
2031,1,31/12/2021 23:00,1/1/2022 3:00,4,2.804938164,0.701234541,New,,
2032,2,1/1/2022 3:00,1/1/2022 7:00,4,3.128988901,0.782247225,New,,
2033,2,1/1/2022 7:00,1/1/2022 11:01,4.016666667,471.5991872,117.8997968,New,,
2034,2,1/1/2022 11:01,1/1/2022 15:01,4,3530.254959,882.5637398,New,,
2035,2,1/1/2022 15:01,1/1/2022 19:01,4,1219.435869,304.8589674,New,,
2036,2,1/1/2022 19:01,1/1/2022 23:01,4,5.434749675,1.358687419,New,,
2037,2,1/1/2022 23:01,2/1/2022 3:00,3.983333333,5.312863181,1.328215795,New,,
2038,3,2/1/2022 3:00,2/1/2022 7:00,4,5.169399175,1.292349794,New,,
2039,3,2/1/2022 7:00,2/1/2022 11:01,4.016666667,928.7302891,232.1825723,New,,
2040,3,2/1/2022 11:01,2/1/2022 15:02,4.016666667,2700.747611,675.1869028,New,,
2041,3,2/1/2022 15:02,2/1/2022 19:00,3.966666667,2031.89024,507.97256,New,,
2042,3,2/1/2022 19:00,2/1/2022 23:01,4.016666667,1050.895147,262.7237867,New,,
2043,3,2/1/2022 23:01,3/1/2022 3:00,3.983333333,1237.177342,309.2943355,New,,
2044,4,3/1/2022 3:00,3/1/2022 7:00,4,23.8285587,5.957139674,New,,
2045,4,3/1/2022 7:00,3/1/2022 11:00,4,2.926253591,0.731563398,New,,
2046,4,3/1/2022 11:00,3/1/2022 15:01,4.016666667,2624.921331,656.2303328,New,,
2047,4,3/1/2022 15:01,3/1/2022 19:00,3.983333333,5560.963927,1390.240982,New,,
2048,4,3/1/2022 19:00,3/1/2022 23:00,4,2998.097925,749.5244812,New,,
2049,4,3/1/2022 23:00,4/1/2022 3:02,4.033333333,479.4150377,119.8537594,New,,
2050,5,4/1/2022 3:02,4/1/2022 7:00,3.966666667,147.1554456,36.78886141,New,,
2051,5,4/1/2022 7:00,4/1/2022 11:00,4,312.0802933,78.02007334,New,,
2052,5,4/1/2022 11:00,4/1/2022 15:00,4,94.2459856,23.5614964,New,,
2053,5,4/1/2022 15:00,4/1/2022 19:01,4.016666667,1618.720842,404.6802105,New,,
2054,5,4/1/2022 19:01,4/1/2022 23:01,4,6264.868692,1566.217173,New,,
2055,5,4/1/2022 23:01,5/1/2022 3:01,4,2322.028901,580.5072253,New,,
2056,6,5/1/2022 3:01,5/1/2022 7:00,3.983333333,6.367920326,1.591980082,New,,
2057,6,5/1/2022 7:00,5/1/2022 11:00,4,5.718068275,1.429517069,New,,
2058,6,5/1/2022 11:00,5/1/2022 15:00,4,1604.459405,401.1148513,New,,
2059,6,5/1/2022 23:00,6/1/2022 3:00,4,1.971672817,0.492918204,New,,
2060,7,6/1/2022 3:00,6/1/2022 7:00,4,5.036269113,1.259067278,New,,
2061,7,6/1/2022 7:00,6/1/2022 11:00,4,1.234711936,0.308677984,New,,
2062,7,6/1/2022 11:00,6/1/2022 15:01,4.016666667,3232.769937,808.1924841,New,,
2063,7,6/1/2022 15:01,6/1/2022 19:00,3.983333333,994.2318976,248.5579744,New,,
2064,7,6/1/2022 19:00,6/1/2022 23:01,4.016666667,3994.025786,998.5064465,New,,
2065,349,14/12/2021 23:00,15/12/2021 3:00,4,27.83940182,6.959850455,NewPirateCreek_plus_Abbie,,
2066,350,15/12/2021 3:00,15/12/2021 7:00,4,4.957280484,1.239320121,NewPirateCreek_plus_Abbie,,
2067,350,15/12/2021 7:00,15/12/2021 11:00,4,2.018226363,0.504556591,NewPirateCreek_plus_Abbie,,
2068,350,15/12/2021 11:00,15/12/2021 15:00,4,2.929755243,0.732438811,NewPirateCreek_plus_Abbie,,
2069,350,15/12/2021 15:00,15/12/2021 19:00,4,3.719455419,0.929863855,NewPirateCreek_plus_Abbie,,
2070,350,15/12/2021 19:00,15/12/2021 23:00,4,24.99036991,6.247592477,NewPirateCreek_plus_Abbie,,
2071,350,15/12/2021 23:00,16/12/2021 3:00,4,43.88052835,10.97013209,NewPirateCreek_plus_Abbie,,
2072,351,16/12/2021 3:00,16/12/2021 7:00,4,43.77565603,10.94391401,NewPirateCreek_plus_Abbie,,
2073,351,16/12/2021 7:00,16/12/2021 11:00,4,2.970073475,0.742518369,NewPirateCreek_plus_Abbie,,
2074,351,16/12/2021 11:00,16/12/2021 15:00,4,2.018221161,0.50455529,NewPirateCreek_plus_Abbie,,
2075,351,16/12/2021 15:00,16/12/2021 19:00,4,27.39551286,6.848878214,NewPirateCreek_plus_Abbie,,
2076,351,16/12/2021 19:00,16/12/2021 23:00,4,1.532717047,0.383179262,NewPirateCreek_plus_Abbie,,
2077,351,16/12/2021 23:00,17/12/2021 3:00,4,4.308248505,1.077062126,NewPirateCreek_plus_Abbie,,
2078,352,17/12/2021 3:00,17/12/2021 7:00,4,24.00122933,6.000307333,NewPirateCreek_plus_Abbie,,
2079,352,17/12/2021 7:00,17/12/2021 11:00,4,98.933958,24.7334895,NewPirateCreek_plus_Abbie,,
2080,352,17/12/2021 11:00,17/12/2021 15:00,4,57.57729765,14.39432441,NewPirateCreek_plus_Abbie,,
2081,352,17/12/2021 15:00,17/12/2021 19:00,4,46.49488819,11.62372205,NewPirateCreek_plus_Abbie,,
2082,352,17/12/2021 19:00,17/12/2021 23:01,4.016666667,43.77565653,10.94391413,NewPirateCreek_plus_Abbie,,
2083,352,17/12/2021 23:01,18/12/2021 3:00,3.983333333,10.79134255,2.697835637,NewPirateCreek_plus_Abbie,,
2084,353,18/12/2021 3:00,18/12/2021 7:00,4,3.264025507,0.816006377,NewPirateCreek_plus_Abbie,,
2085,353,18/12/2021 7:00,18/12/2021 11:00,4,8.045838056,2.011459514,NewPirateCreek_plus_Abbie,,
2086,353,18/12/2021 11:00,18/12/2021 15:00,4,31.24665855,7.811664638,NewPirateCreek_plus_Abbie,,
2087,353,18/12/2021 15:00,18/12/2021 19:00,4,41.18465135,10.29616284,NewPirateCreek_plus_Abbie,,
2088,353,18/12/2021 19:00,18/12/2021 23:00,4,2.688551197,0.672137799,NewPirateCreek_plus_Abbie,,
2089,353,18/12/2021 23:00,19/12/2021 3:01,4.016666667,44.75631883,11.18907971,NewPirateCreek_plus_Abbie,,
2090,354,19/12/2021 3:01,19/12/2021 7:00,3.983333333,29.17677497,7.294193742,NewPirateCreek_plus_Abbie,,
2091,354,19/12/2021 7:00,19/12/2021 11:00,4,13.2033832,3.300845799,NewPirateCreek_plus_Abbie,,
2092,354,19/12/2021 11:00,19/12/2021 15:00,4,39.56768656,9.891921641,NewPirateCreek_plus_Abbie,,
2093,354,19/12/2021 15:00,19/12/2021 19:00,4,7.346196404,1.836549101,NewPirateCreek_plus_Abbie,,
2094,354,19/12/2021 19:00,19/12/2021 23:00,4,11.61638391,2.904095979,NewPirateCreek_plus_Abbie,,
2095,354,19/12/2021 23:00,20/12/2021 3:00,4,44.22825032,11.05706258,NewPirateCreek_plus_Abbie,,
2096,355,20/12/2021 3:00,20/12/2021 7:00,4,70.20955041,17.5523876,NewPirateCreek_plus_Abbie,,
2097,355,20/12/2021 7:00,20/12/2021 11:00,4,55.46457745,13.86614436,NewPirateCreek_plus_Abbie,,
2098,355,20/12/2021 11:00,20/12/2021 15:00,4,117.9288835,29.48222088,NewPirateCreek_plus_Abbie,,
2099,355,20/12/2021 15:00,20/12/2021 19:00,4,704.6323364,176.1580841,NewPirateCreek_plus_Abbie,,
2100,355,20/12/2021 19:00,20/12/2021 23:00,4,820.658655,205.1646637,NewPirateCreek_plus_Abbie,,
2101,355,20/12/2021 23:00,21/12/2021 3:00,4,813.1751611,203.2937903,NewPirateCreek_plus_Abbie,,
2102,356,21/12/2021 3:00,21/12/2021 7:00,4,1.344306459,0.336076615,NewPirateCreek_plus_Abbie,,
2103,356,21/12/2021 7:00,21/12/2021 11:00,4,819.1441071,204.7860268,NewPirateCreek_plus_Abbie,,
2104,356,21/12/2021 11:00,21/12/2021 15:00,4,29.26296571,7.315741428,NewPirateCreek_plus_Abbie,,
2105,356,21/12/2021 15:00,21/12/2021 19:00,4,20.14495559,5.036238897,NewPirateCreek_plus_Abbie,,
2106,356,21/12/2021 19:00,21/12/2021 23:00,4,1.648658187,0.412164547,NewPirateCreek_plus_Abbie,,
2107,356,21/12/2021 23:00,22/12/2021 3:00,4,1.102117847,0.275529462,NewPirateCreek_plus_Abbie,,
2108,357,22/12/2021 3:00,22/12/2021 7:00,4,21.83874323,5.459685808,NewPirateCreek_plus_Abbie,,
2109,357,22/12/2021 7:00,22/12/2021 11:00,4,27.578079,6.894519751,NewPirateCreek_plus_Abbie,,
2110,357,22/12/2021 11:00,22/12/2021 15:00,4,2.425425418,0.606356354,NewPirateCreek_plus_Abbie,,
2111,357,22/12/2021 15:00,22/12/2021 19:01,4.016666667,7.133882792,1.783470698,NewPirateCreek_plus_Abbie,,
2112,357,22/12/2021 19:01,22/12/2021 23:00,3.983333333,90.12950433,22.53237608,NewPirateCreek_plus_Abbie,,
2113,357,22/12/2021 23:00,23/12/2021 3:00,4,8.703479212,2.175869803,NewPirateCreek_plus_Abbie,,
2114,358,23/12/2021 3:00,23/12/2021 7:00,4,17.13572033,4.283930083,NewPirateCreek_plus_Abbie,,
2115,358,23/12/2021 7:00,23/12/2021 11:00,4,25.75556797,6.438891993,NewPirateCreek_plus_Abbie,,
2116,358,23/12/2021 11:00,23/12/2021 15:00,4,98.70188843,24.67547211,NewPirateCreek_plus_Abbie,,
2117,358,23/12/2021 15:00,23/12/2021 19:01,4.016666667,4.859118202,1.21477955,NewPirateCreek_plus_Abbie,,
2118,358,23/12/2021 19:01,23/12/2021 23:00,3.983333333,30.12514688,7.531286721,NewPirateCreek_plus_Abbie,,
2119,358,23/12/2021 23:00,24/12/2021 3:00,4,3.678408233,0.919602058,NewPirateCreek_plus_Abbie,,
2120,359,24/12/2021 3:00,24/12/2021 7:00,4,2.513424166,0.628356042,NewPirateCreek_plus_Abbie,,
2121,359,24/12/2021 7:00,24/12/2021 11:01,4.016666667,190.4761021,47.61902553,NewPirateCreek_plus_Abbie,,
2122,359,24/12/2021 11:01,24/12/2021 15:00,3.983333333,8998.999531,2249.749883,NewPirateCreek_plus_Abbie,,
2123,359,24/12/2021 15:00,24/12/2021 19:00,4,1168.052112,292.013028,NewPirateCreek_plus_Abbie,,
2124,359,24/12/2021 19:00,24/12/2021 23:00,4,192.9261114,48.23152785,NewPirateCreek_plus_Abbie,,
2125,359,24/12/2021 23:00,25/12/2021 3:00,4,811.3921192,202.8480298,NewPirateCreek_plus_Abbie,,
2126,360,25/12/2021 3:00,25/12/2021 7:00,4,760.1818229,190.0454557,NewPirateCreek_plus_Abbie,,
2127,360,25/12/2021 7:00,25/12/2021 11:00,4,1308.588212,327.147053,NewPirateCreek_plus_Abbie,,
2128,360,25/12/2021 11:00,25/12/2021 15:00,4,2301.443735,575.3609337,NewPirateCreek_plus_Abbie,,
2129,360,25/12/2021 15:00,25/12/2021 19:00,4,270.2582531,67.56456327,NewPirateCreek_plus_Abbie,,
2130,360,25/12/2021 19:00,25/12/2021 23:00,4,1.607340157,0.401835039,NewPirateCreek_plus_Abbie,,
2131,360,25/12/2021 23:00,26/12/2021 3:00,4,7.946921519,1.98673038,NewPirateCreek_plus_Abbie,,
2132,361,26/12/2021 3:00,26/12/2021 7:00,4,4.918761625,1.229690406,NewPirateCreek_plus_Abbie,,
2133,361,26/12/2021 7:00,26/12/2021 11:00,4,7.447421459,1.861855365,NewPirateCreek_plus_Abbie,,
2134,361,26/12/2021 11:00,26/12/2021 15:00,4,2233.129933,558.2824832,NewPirateCreek_plus_Abbie,,
2135,361,26/12/2021 15:00,26/12/2021 19:00,4,1004.547583,251.1368958,NewPirateCreek_plus_Abbie,,
2136,361,26/12/2021 19:00,26/12/2021 23:00,4,31.70639469,7.926598672,NewPirateCreek_plus_Abbie,,
2137,361,26/12/2021 23:00,27/12/2021 3:00,4,29.55662049,7.389155123,NewPirateCreek_plus_Abbie,,
2138,362,27/12/2021 3:00,27/12/2021 7:00,4,2.483197329,0.620799332,NewPirateCreek_plus_Abbie,,
2139,362,27/12/2021 7:00,27/12/2021 11:00,4,6.725345411,1.681336353,NewPirateCreek_plus_Abbie,,
2140,362,27/12/2021 11:00,27/12/2021 15:00,4,6148.153206,1537.038302,NewPirateCreek_plus_Abbie,,
2141,362,27/12/2021 15:00,27/12/2021 19:00,4,4229.368038,1057.342009,NewPirateCreek_plus_Abbie,,
2142,362,27/12/2021 19:00,27/12/2021 23:00,4,4731.004554,1182.751139,NewPirateCreek_plus_Abbie,,
2143,362,27/12/2021 23:00,28/12/2021 3:00,4,2234.557088,558.6392721,NewPirateCreek_plus_Abbie,,
2144,363,28/12/2021 3:00,28/12/2021 7:00,4,713.4288202,178.357205,NewPirateCreek_plus_Abbie,,
2145,363,28/12/2021 7:00,28/12/2021 11:00,4,2498.267781,624.5669453,NewPirateCreek_plus_Abbie,,
2146,363,28/12/2021 11:00,28/12/2021 15:00,4,4116.647628,1029.161907,NewPirateCreek_plus_Abbie,,
2147,363,28/12/2021 15:00,28/12/2021 19:00,4,2506.761026,626.6902564,NewPirateCreek_plus_Abbie,,
2148,363,28/12/2021 19:00,28/12/2021 23:00,4,1720.478219,430.1195548,NewPirateCreek_plus_Abbie,,
2149,363,28/12/2021 23:00,29/12/2021 3:00,4,4975.162816,1243.790704,NewPirateCreek_plus_Abbie,,
2150,364,29/12/2021 3:00,29/12/2021 7:00,4,3.566928397,0.891732099,NewPirateCreek_plus_Abbie,,
2151,364,29/12/2021 7:00,29/12/2021 11:00,4,1.324690733,0.331172683,NewPirateCreek_plus_Abbie,,
2152,364,29/12/2021 11:00,29/12/2021 15:00,4,3696.966727,924.2416817,NewPirateCreek_plus_Abbie,,
2153,364,29/12/2021 15:00,29/12/2021 19:00,4,6852.836668,1713.209167,NewPirateCreek_plus_Abbie,,
2154,364,29/12/2021 19:00,29/12/2021 23:00,4,5738.371853,1434.592963,NewPirateCreek_plus_Abbie,,
2155,364,29/12/2021 23:00,30/12/2021 3:00,4,6.228756738,1.557189185,NewPirateCreek_plus_Abbie,,
2156,365,30/12/2021 3:00,30/12/2021 7:00,4,3.609208151,0.902302038,NewPirateCreek_plus_Abbie,,
2157,365,30/12/2021 7:00,30/12/2021 11:00,4,0.500612525,0.125153131,NewPirateCreek_plus_Abbie,,
2158,365,30/12/2021 11:00,30/12/2021 15:00,4,2311.323848,577.830962,NewPirateCreek_plus_Abbie,,
2159,365,30/12/2021 15:00,30/12/2021 19:00,4,1268.556611,317.1391529,NewPirateCreek_plus_Abbie,,
2160,365,30/12/2021 19:00,30/12/2021 23:00,4,3530.360553,882.5901382,NewPirateCreek_plus_Abbie,,
2161,365,30/12/2021 23:00,31/12/2021 3:00,4,293.0532232,73.2633058,NewPirateCreek_plus_Abbie,,
2162,1,31/12/2021 3:00,31/12/2021 7:00,4,47.18759399,11.7968985,NewPirateCreek_plus_Abbie,,
2163,1,31/12/2021 7:00,31/12/2021 11:00,4,234.8517758,58.71294394,NewPirateCreek_plus_Abbie,,
2164,1,31/12/2021 11:00,31/12/2021 15:00,4,7017.673811,1754.418453,NewPirateCreek_plus_Abbie,,
2165,1,31/12/2021 15:00,31/12/2021 19:00,4,6548.080307,1637.020077,NewPirateCreek_plus_Abbie,,
2166,1,31/12/2021 19:00,31/12/2021 23:00,4,6218.808077,1554.702019,NewPirateCreek_plus_Abbie,,
2167,1,31/12/2021 23:00,1/1/2022 3:01,4.016666667,5751.246687,1437.811672,NewPirateCreek_plus_Abbie,,
2168,2,1/1/2022 3:01,1/1/2022 7:00,3.983333333,6526.027496,1631.506874,NewPirateCreek_plus_Abbie,,
2169,2,1/1/2022 7:00,1/1/2022 11:00,4,22.91804446,5.729511114,NewPirateCreek_plus_Abbie,,
